"Lng","Lat","tradeTime","activeDays","followers","totalPrice","price","square","livingRoom","drawingRoom","kitchen","bathRoom","floor","buildingType","constructionTime","renovationCondition","buildingStructure","ladderRatio","elevator","fiveYearsProperty","subway","district","communityAverage"
116.459071,39.976844,"2016-08-12",75,19,870,83719,103.92,2,1,1,1,19,"combination of plate and tower","2005","hardcover","steel-concrete composite",0.286,"Elevator","Five years property","Subway",7,98858
116.518451,39.92401,"2016-06-29",31,4,520,44921,115.76,2,2,1,2,23,"combination of plate and tower","2003","hardcover","steel-concrete composite",0.286,"Elevator","Five years property","No subway",7,60013
116.271746,40.05804,"2016-07-04",36,28,530,69191,76.6,2,1,1,1,6,"plate","2004","hardcover","mixed",0.333,"No elevator","Five years property","Subway",8,76826
116.590404,39.918459,"2016-07-04",36,4,252,31952,78.87,3,1,1,1,5,"plate","1987","Simplicity","mixed",0.333,"No elevator","Five years property","Subway",7,46847
116.448075,39.984467,"2016-07-29",61,43,900,105498,85.31,2,1,1,1,25,"combination of plate and tower","2010","hardcover","steel-concrete composite",0.667,"Elevator","No five years property","Subway",7,129361
116.384103,39.972885,"2016-06-29",31,19,535,96051,55.7,2,1,1,1,18,"tower","1992","Simplicity","mixed",0.25,"Elevator","Five years property","No subway",10,129541
116.659218,40.128885,"2016-08-17",80,7,205,38922,52.67,1,1,1,1,5,"plate","1981","Simplicity","mixed",0.333,"No elevator","Five years property","Subway",13,50837
116.308663,39.839115,"2016-07-15",47,6,340,47269,71.93,1,1,1,1,18,"tower","2001","Simplicity","steel-concrete composite",0.2,"Elevator","No five years property","Subway",2,57277
116.333514,39.797388,"2016-06-29",31,40,152.8,41298,37,1,0,1,1,15,"combination of plate and tower","2009","Simplicity","steel-concrete composite",0.333,"Elevator","Five years property","Subway",4,52902
116.671332,39.875677,"2016-06-25",27,10,345.5,41627,83,2,1,1,1,26,"combination of plate and tower","2011","hardcover","steel-concrete composite",0.5,"Elevator","No five years property","No subway",11,54117
116.320453,40.039032,"2016-07-19",50,36,733.8,90817,80.8,3,2,1,1,6,"plate","1996","hardcover","mixed",0.25,"No elevator","Five years property","Subway",8,107251
116.441407,39.98806,"2016-07-15",47,32,317,53144,59.65,2,1,1,1,6,"plate","1991","Simplicity","mixed",0.5,"No elevator","Five years property","Subway",7,75991
116.274464,40.123882,"2016-07-12",44,16,275,31977,86,2,1,1,1,14,"plate","2012","hardcover","steel-concrete composite",0.667,"Elevator","No five years property","No subway",6,47447
116.38894,39.968913,"2016-07-31",62,11,390,41205,94.65,1,0,0,0,20,"plate","2005","other","steel-concrete composite",0.273,"Elevator","No five years property","No subway",10,51193
116.430012,40.066244,"2016-06-16",17,9,320,31373,102,2,1,1,1,6,"plate","2000","hardcover","mixed",0.5,"No elevator","Five years property","No subway",6,39940
116.319387,39.856314,"2016-06-26",28,22,499.8,40411,123.68,3,2,1,2,6,"plate","2003","hardcover","mixed",0.5,"No elevator","Five years property","Subway",2,51491
116.355768,39.737672,"2016-06-20",22,7,193,27695,69.69,2,1,1,1,6,"plate","1996","other","mixed",0.5,"No elevator","Five years property","No subway",4,33323
116.305672,40.094854,"2016-07-08",40,46,190,41135,46.19,1,1,1,1,4,"plate","2004","hardcover","mixed",0.25,"No elevator","No five years property","Subway",6,56236
116.418746,39.940822,"2016-07-31",63,10,550,108632,50.63,2,1,1,1,5,"plate","1982","Simplicity","mixed",0.333,"No elevator","Five years property","Subway",1,128316
116.469531,39.88522,"2016-07-17",49,8,205,44087,46.5,1,1,1,1,6,"plate","1982","Simplicity","mixed",0.5,"No elevator","Five years property","Subway",7,55884
116.427002,39.962219,"2016-07-31",63,12,365,89968,40.57,1,1,1,1,6,"plate","1996","hardcover","mixed",0.25,"No elevator","Five years property","Subway",1,99655
116.673001,40.138289,"2016-08-30",93,1,249,24248,102.69,2,2,1,2,6,"plate","1999","Simplicity","mixed",0.5,"No elevator","No five years property","Subway",13,36286
116.442322,39.922354,"2016-08-07",70,30,536,59789,89.65,3,1,1,1,16,"tower","1985","hardcover","steel-concrete composite",0.25,"Elevator","Five years property","Subway",7,75870
116.401335,40.181686,"2016-06-18",20,2,227,21215,107,3,1,1,1,15,"plate","Î´Öª","hardcover","steel-concrete composite",0.25,"No elevator","No five years property","No subway",6,33931
116.335179,39.894109,"2016-09-19",113,41,347,72838,47.64,2,1,1,1,6,"plate","1980","Simplicity","mixed",0.333,"No elevator","Five years property","Subway",10,83849
116.665897,39.873868,"2016-06-24",26,11,338,40940,82.56,2,2,1,1,6,"plate","2007","hardcover","steel-concrete composite",0.5,"No elevator","Five years property","No subway",11,46049
116.265774,40.170928,"2016-07-08",40,44,160,45715,35,1,0,1,1,18,"combination of plate and tower","2010","Simplicity","steel-concrete composite",0.2,"Elevator","No five years property","No subway",6,43737
116.428929,39.980782,"2016-06-29",31,10,325,65897,49.32,2,1,1,1,6,"plate","1986","hardcover","mixed",0.333,"No elevator","Five years property","Subway",7,73449
116.441781,39.991956,"2016-07-31",62,34,368,59193,62.17,2,1,1,1,24,"tower","1998","Simplicity","steel-concrete composite",0.167,"Elevator","Five years property","No subway",7,70655
116.336949,39.894054,"2016-08-18",81,12,390,69569,56.06,2,1,1,1,16,"tower","1987","Simplicity","steel-concrete composite",0.111,"Elevator","No five years property","Subway",10,78372
116.508181,39.807662,"2016-08-30",93,103,124.5,25938,48,1,1,1,1,21,"tower","2008","hardcover","steel-concrete composite",0.2,"Elevator","Five years property","Subway",3,28609
116.336897,40.062254,"2016-07-16",48,13,366,38937,94,2,2,1,1,11,"plate","2007","hardcover","steel-concrete composite",0.5,"Elevator","Five years property","No subway",6,48886
116.482395,39.988178,"2016-07-26",57,46,388,52747,73.56,3,1,1,1,6,"plate","1991","hardcover","mixed",0.25,"No elevator","Five years property","Subway",7,70268
116.61412,39.903674,"2016-06-16",17,9,345.5,38432,89.9,2,1,1,1,14,"combination of plate and tower","2012","hardcover","steel-concrete composite",0.5,"Elevator","No five years property","No subway",7,48973
116.473987,39.998614,"2016-08-11",73,12,535,89510,59.77,1,1,1,1,25,"combination of plate and tower","2002","hardcover","steel-concrete composite",0.5,"Elevator","No five years property","Subway",7,87262
116.372513,39.928442,"2016-06-16",18,7,415,100000,41.5,1,1,1,1,6,"plate","1990","hardcover","mixed",0.25,"No elevator","Five years property","Subway",10,113651
116.351869,40.093821,"2016-07-27",59,6,313.6,35677,87.9,2,1,1,1,6,"plate","2004","Simplicity","mixed",0.25,"No elevator","No five years property","Subway",6,47153
116.34663,40.096608,"2016-09-19",113,93,622,45495,136.72,3,1,1,2,6,"plate","2004","hardcover","mixed",0.5,"Elevator","Five years property","Subway",6,48298
116.480589,39.942756,"2016-08-31",94,18,825,48288,170.85,4,2,1,2,8,"plate","1997","hardcover","steel-concrete composite",0.5,"Elevator","No five years property","Subway",7,64602
116.312131,39.970749,"2016-08-31",94,24,467,71847,65,2,1,1,1,6,"plate","1995","Simplicity","mixed",0.5,"No elevator","No five years property","No subway",8,90890
116.444673,39.880008,"2016-08-21",83,21,483,56824,85,2,1,1,1,18,"plate","Î´Öª","Simplicity","steel-concrete composite",0.2,"Elevator","No five years property","Subway",1,71761
116.393805,39.973724,"2016-07-29",61,31,800,100629,79.5,3,1,1,1,20,"tower","1992","hardcover","mixed",0.286,"Elevator","Five years property","Subway",10,134983
116.416117,39.999631,"2016-07-31",63,130,438,57723,75.88,3,1,1,1,25,"tower","1990","hardcover","steel-concrete composite",0.25,"Elevator","Five years property","No subway",7,73084
116.560233,39.924347,"2016-07-04",36,23,202,38114,53,2,1,1,1,6,"plate","1989","Simplicity","mixed",0.5,"No elevator","Five years property","Subway",7,46480
116.47773,40.002156,"2016-07-31",63,40,520,53753,96.74,3,2,1,1,26,"tower","1997","hardcover","steel-concrete composite",0.25,"Elevator","Five years property","Subway",7,60348
116.43349,39.882446,"2016-07-20",52,48,318,57819,55,2,1,1,1,6,"plate","1989","Simplicity","mixed",0.5,"No elevator","No five years property","Subway",1,78593
116.561289,39.830621,"2016-07-09",41,8,295,33862,87.12,2,1,1,1,18,"plate","2014","hardcover","steel-concrete composite",0.333,"Elevator","No five years property","No subway",11,44200
116.195775,39.912986,"2016-08-31",94,68,155,42132,36.79,1,0,1,1,14,"plate","1985","hardcover","steel-concrete composite",0.333,"No elevator","No five years property","Subway",9,49995
116.317235,39.946429,"2016-09-04",97,21,480,62582,76.7,2,1,1,1,13,"combination of plate and tower","1995","Simplicity","steel-concrete composite",0.25,"Elevator","Five years property","Subway",8,78256
116.292014,39.928693,"2016-07-31",62,23,393,66837,58.8,2,1,1,1,6,"plate","1990","Simplicity","mixed",0.5,"No elevator","Five years property","No subway",8,75858
116.486595,39.917578,"2016-07-08",39,4,1060,64426,164.53,3,2,1,2,26,"tower","2006","other","steel-concrete composite",0.333,"Elevator","Five years property","Subway",7,84981
116.333824,39.889469,"2016-06-20",21,7,506,65672,77.05,1,1,1,1,15,"combination of plate and tower","2003","hardcover","steel-concrete composite",0.333,"Elevator","Five years property","Subway",10,76922
116.460032,39.879667,"2016-08-18",80,29,225,43270,52,1,1,1,1,6,"plate","1996","Simplicity","mixed",0.25,"No elevator","Five years property","Subway",7,55722
116.360745,40.088084,"2016-07-21",52,23,406,42341,95.89,2,1,1,1,11,"plate","2007","hardcover","steel-concrete composite",0.25,"Elevator","Five years property","Subway",6,57479
116.329472,39.977829,"2016-08-30",92,44,553,78108,70.8,3,1,1,1,6,"plate","1985","Simplicity","mixed",0.333,"No elevator","Five years property","Subway",8,91577
116.373014,39.859478,"2016-08-29",92,48,285,43962,64.83,2,1,1,1,18,"tower","1998","Simplicity","steel-concrete composite",0.25,"Elevator","Five years property","Subway",2,59797
116.374708,39.854229,"2016-07-18",50,12,199,44351,44.87,1,1,1,1,6,"plate","1998","Simplicity","mixed",0.333,"No elevator","No five years property","Subway",2,56242
116.425063,40.044097,"2016-08-08",70,26,285,44967,63.38,2,2,1,2,13,"combination of plate and tower","2011","hardcover","steel-concrete composite",0.182,"Elevator","No five years property","Subway",7,52870
116.509448,39.874885,"2016-06-26",27,4,590,48777,120.96,2,1,1,1,32,"combination of plate and tower","2015","other","steel-concrete composite",0.667,"Elevator","No five years property","Subway",7,66300
116.322008,39.937291,"2016-06-30",32,40,410,66473,61.68,2,1,1,1,5,"plate","1980","Simplicity","mixed",0.333,"No elevator","Five years property","Subway",8,80774
116.352882,40.05023,"2016-06-27",28,24,363,55446,65.47,1,1,1,1,18,"plate","2007","hardcover","steel-concrete composite",0.5,"Elevator","Five years property","Subway",8,71309
116.329598,39.682354,"2016-07-24",55,14,223,31858,70,2,1,1,1,26,"plate","2014","hardcover","steel-concrete composite",0.4,"Elevator","No five years property","Subway",4,44061
116.358465,39.940861,"2016-09-11",105,157,603,80853,74.58,1,1,1,1,14,"combination of plate and tower","2002","hardcover","steel-concrete composite",0.333,"Elevator","Five years property","Subway",10,102282
116.345906,39.889201,"2016-07-04",36,23,508,69003,73.62,2,1,1,1,6,"plate","1997","Simplicity","mixed",0.5,"No elevator","Five years property","Subway",10,78754
116.486709,39.895879,"2016-07-14",45,27,852,68533,124.32,2,2,1,2,26,"tower","2004","hardcover","steel-concrete composite",0.333,"Elevator","Five years property","Subway",7,78799
116.530268,39.931226,"2016-08-04",67,221,325,38997,83.34,2,1,1,1,24,"tower","2001","Simplicity","steel-concrete composite",0.2,"Elevator","Five years property","Subway",7,49307
116.46373,39.900336,"2016-06-30",31,3,828,47502,174.31,4,2,1,2,24,"tower","1998","Simplicity","steel-concrete composite",0.25,"Elevator","Five years property","Subway",7,65240
116.220503,39.98275,"2016-08-16",78,45,233,38834,60,1,1,1,1,4,"plate","2005","hardcover","mixed",0.333,"No elevator","No five years property","No subway",8,51668
116.394288,39.972468,"2016-07-14",45,49,519,89793,57.8,2,1,1,1,4,"plate","1992","Simplicity","mixed",0.5,"No elevator","Five years property","Subway",10,117634
116.446282,40.052378,"2016-07-16",48,11,550,68188,80.66,2,2,1,1,28,"plate","2011","rough","steel-concrete composite",0.5,"Elevator","No five years property","No subway",7,82877
116.371885,39.876972,"2016-07-14",45,39,707,85253,82.93,2,2,1,1,6,"plate","1999","hardcover","steel-concrete composite",0.5,"No elevator","Five years property","No subway",10,80133
116.380249,40.00708,"2016-08-15",77,23,1105,60939,181.33,3,2,1,2,23,"combination of plate and tower","2006","hardcover","steel-concrete composite",1,"Elevator","No five years property","Subway",7,76223
116.304415,39.918055,"2016-07-31",62,20,350,87500,40,1,1,1,1,6,"plate","1988","hardcover","mixed",0.333,"No elevator","Five years property","Subway",8,89992
116.418476,39.98375,"2016-08-19",81,33,358,58117,61.6,2,1,1,1,14,"tower","1989","hardcover","steel-concrete composite",0.286,"Elevator","Five years property","Subway",7,69414
116.445381,39.92346,"2016-07-15",46,31,412,59745,68.96,2,1,1,1,18,"tower","1993","hardcover","steel-concrete composite",0.333,"Elevator","Five years property","No subway",7,71466
116.331607,39.777363,"2016-06-22",23,13,299,34436,86.83,2,2,1,1,6,"plate","2007","Simplicity","mixed",0.333,"No elevator","Five years property","Subway",4,45296
116.331607,39.777363,"2016-11-13",168,201,352,33208,106,3,2,1,2,6,"plate","1998","hardcover","mixed",0.5,"No elevator","No five years property","Subway",4,45296
116.446282,40.052378,"2016-09-11",104,30,620,73547,84.3,2,2,1,1,11,"plate","2011","hardcover","steel-concrete composite",0.667,"Elevator","No five years property","Subway",7,82877
116.399693,39.972072,"2016-12-27",211,117,570,69513,82,3,1,1,1,16,"plate","1992","hardcover","steel-concrete composite",0.15,"Elevator","Five years property","Subway",7,71985
116.285444,39.9002,"2016-06-27",28,7,382.5,39259,97.43,2,1,1,1,22,"tower","2002","hardcover","steel-concrete composite",0.3,"Elevator","Five years property","No subway",2,51741
116.609116,39.903738,"2016-06-26",27,16,387,43858,88.24,3,1,1,1,5,"plate","2009","hardcover","steel-concrete composite",0.5,"Elevator","Five years property","No subway",7,52904
116.491958,39.929606,"2016-07-19",50,18,235,46720,50.3,1,1,1,1,7,"plate","1995","hardcover","mixed",0.25,"No elevator","Five years property","Subway",7,58475
116.382471,40.08696,"2016-08-15",77,35,344,35236,97.63,3,1,1,1,6,"tower","2002","Simplicity","mixed",0.25,"No elevator","Five years property","Subway",6,53652
116.42537,40.052808,"2016-07-28",59,64,418,44038,94.92,2,2,1,1,25,"tower","2006","hardcover","steel-concrete composite",0.5,"Elevator","Five years property","Subway",7,60785
116.199596,39.738141,"2016-06-18",19,13,302,31135,97,3,1,1,1,12,"plate","2012","hardcover","steel-concrete composite",0.5,"Elevator","No five years property","No subway",5,42137
116.473966,39.93234,"2017-02-10",257,40,488,63377,77,3,1,1,1,6,"plate","1981","hardcover","steel-concrete composite",0.333,"No elevator","Five years property","Subway",7,60949
116.360233,39.959116,"2016-06-19",20,25,1160,73895,156.98,3,2,1,2,20,"plate","2003","Simplicity","steel-concrete composite",0.5,"Elevator","Five years property","No subway",8,94204
116.411174,40.009768,"2016-07-31",62,10,658.5,38424,171.38,3,2,1,2,31,"tower","2001","Simplicity","steel-concrete composite",0.5,"Elevator","Five years property","Subway",7,49933
116.364028,39.870465,"2016-06-29",30,9,224.5,45817,49,2,1,1,1,20,"tower","1993","Simplicity","steel-concrete composite",0.25,"Elevator","Five years property","No subway",2,62103
116.45978,39.900135,"2016-09-16",109,55,440,41323,106.48,2,1,1,1,18,"tower","2000","hardcover","steel-concrete composite",0.25,"Elevator","No five years property","Subway",7,50246
116.423905,39.791207,"2016-06-20",21,13,215.5,36219,59.5,1,1,1,1,6,"plate","2003","Simplicity","mixed",0.5,"No elevator","Five years property","No subway",4,44880
116.386156,39.91037,"2016-08-10",72,9,660,98729,66.85,2,1,1,1,6,"plate","2004","Simplicity","steel-concrete composite",0.2,"No elevator","No five years property","Subway",10,109755
116.493655,39.905367,"2016-06-19",21,16,408,47608,85.7,2,2,1,1,28,"tower","2006","hardcover","steel-concrete composite",0.375,"Elevator","Five years property","Subway",7,65499
